level,salary
327,54403.382135691405
328,50745.95034032008
329,49077.59157121228
330,49126.938493333524
331,42728.12567222158
332,33885.17968583241
333,43622.91898262799
334,36100.42628556961
335,52630.430734868234
336,41415.86958566934
337,34638.70143276561
338,39687.064984160796
339,47037.507943446966
340,37278.23787265098
341,34700.58944502641
342,45366.99551560985
343,45387.13911177796
344,37875.411646979424
345,38241.8503445075
346,45280.142774267086
347,28486.229985717484
348,28899.885656925173
349,35797.55118816637
350,40855.01188357225
351,46106.06905667077
352,57758.085570186246
353,51588.669632710924
354,41420.25810105645
355,42837.07132166384
356,33009.54975431264
357,42857.34204076682
358,40163.537011489345
359,46284.97900407162
360,34793.173965167494
361,48266.65854310245
362,58408.3125307165
363,42001.07191612215
364,47113.56062168014
365,50005.67331780185
366,39099.83868183236
367,45360.798218794895
368,43253.647408508674
369,44112.354386179046
370,35413.385562136056
371,43396.49514328015
372,48139.30631314522
373,57678.70947864115
374,52767.95166154279
375,64715.05797580629
376,35517.767771810235
377,51922.47976789751
378,45040.74345807424
379,65113.422732867446
380,35140.50054713921
381,34834.37497888297
382,37245.796946250506
383,22008.916157592656
384,37998.49318388311
385,35672.90678515375
386,44776.3812654528
387,46698.23315846232
388,62050.631792849585
389,52801.431782551226
390,37536.4468440667
391,34329.64668720715
392,48241.31511575578
393,30128.141330484304
394,61653.431059234266
395,55141.634607903594
396,38663.88687964367
397,26232.72810978195
398,56911.24714234486
399,42235.59494816455
400,55767.64652042535
401,27453.716812747058
402,37412.77317115299
403,43467.51039787256
404,43893.44933833815
405,38931.57868589829
406,49669.34272416571
407,32773.269106864784
408,42034.32855047779
409,44669.74971780971
410,48619.87174127821
411,50600.342181579625
412,32246.502482312033
413,28160.531693334502
414,56287.211619675814
415,46842.37352048664
416,36043.17803512519
417,59048.393155915954
418,44702.46974361931
419,55347.56524132899
420,44238.66821479182
421,64179.872649510595
422,61134.73182512277
423,41100.63191589999
424,53314.95291023428
425,50061.9928965422
426,57303.55897601421
427,33977.03879488968
428,50495.83800067512
429,54228.6382691866
430,26066.08853645958
431,31830.008274032974
432,23279.401623089718
433,40986.80505624515
434,50865.46595865035
435,58722.80392165101
436,44449.39120488848
437,60003.82885640365
438,29925.908818541815
439,26702.36900713918
440,43190.006411724535
441,47595.4478900838
442,43437.175919749796
443,23099.052400291963
444,42891.643005562844
445,30747.538395642194
446,50498.36888899111
447,47477.05586165921
448,34421.72553741717
449,38691.32422732379
450,33247.34818180121
451,43222.202427959004
452,53409.94660570311
453,34010.812937335286
454,48918.10855586917
455,38584.65721696632
456,35968.11507806728
457,42836.169801145144
458,33563.70017649698
459,38389.3003472189
460,31956.70447480224
461,63592.444729854615
462,44307.55892040801
463,36967.41832076487
464,46114.24250803295
465,42860.952903782425
466,41784.347405358494
467,50145.54040112498
468,51588.80050116378
469,38718.58192458545
470,38275.300994243924
471,41292.876429174285
472,21034.111753334877
473,28911.362778705203
474,57741.986075135974
475,60532.91053570356
476,41602.88300512695
477,49868.84303124839
478,47225.824946126086
479,74912.2014852431
480,55329.23251503649
481,42864.41748588306
482,34598.318994686466
483,28099.410198115
484,46208.67975936296
485,36620.72594784769
486,29971.906304713983
487,37738.94455826546
488,33399.44336454678
489,61096.60975141637
490,53051.88097018523
491,44166.06698752455
492,59055.564789590986
493,45040.15647716691
494,35664.00138740809
495,59518.474173387294
496,49686.74383753731
497,33935.61185742616
498,42415.136619854646
499,35572.81086684315
500,30511.486091047365
501,53611.76887600714
502,63454.68980539203
503,30385.397662499316
504,50011.335767596436
505,37885.80770947246
506,39531.589563043766
507,38489.534158302034
508,35784.215703892565
509,44920.009680138995
510,36135.98223658035
511,47160.761658489115
512,43964.54230619936
513,42088.19293202663
514,35412.80678027475
515,38731.5200950074
516,52063.95565894828
517,49530.045276934536
518,34756.170952705215
519,45535.91645498299
520,52067.35463440862
521,27870.340589477008
522,50008.925324490076
523,37960.03581123226
524,50303.23008662232
525,36975.64183526556
526,26570.422394045534
527,28354.8490218591
528,45122.17286730454
529,47249.61841790554
530,35620.31714964664
531,51060.51798846447
532,28070.522778001126
533,44036.07541421756
534,32597.88140306616
535,38200.872322669136
536,45204.43011385487
537,36137.5397478512
538,40907.36795839247
539,54827.12149283513
540,39006.56470545924
541,53143.714521342146
542,33501.05485411454
543,50107.515179843555
544,59236.529607269724
545,20115.788399417834
546,36874.690845985955
547,50625.79467249612
548,42836.069540260796
549,48589.452134403815
550,38849.63153353252
551,45766.89127541972
552,43355.75104676993
553,56601.894017288796
554,47479.85183370286
555,48323.26002144275
556,40840.073739466054
557,40094.41115996579
558,40656.54152249452
559,48938.314824473695
560,40795.638592488096
561,47914.94196965486
562,65782.93138714512
563,53751.92043500765
564,41792.208079012315
565,57076.37262233018
566,40995.28967047521
567,24706.628048912185
568,35018.860291516685
569,26403.674190432168
570,41608.348560277635
571,45319.57719258624
572,61911.69652344355
573,48428.54713833235
574,42980.238112602085
575,53477.28921252562
576,23083.890310611874
577,47563.41898177638
578,52927.97533956039
579,30445.53094289231
580,56681.02383276002
581,48640.557475634865
582,41114.84426168271
583,51607.69206175357
584,67998.97197873468
585,47122.89595127568
586,47798.64926369409
587,40735.064405288285
588,36842.47970604281
589,53656.55156613318
590,36804.64514160206
591,46093.45577288465
592,40613.54893303956
593,50192.27165815464
594,48751.46445356021
595,55802.63284326972
596,40339.47941214326
597,42753.324047757014
598,35676.88624286765
599,41034.06079992961
600,49262.48833113925
601,53071.87956714425
602,36292.87015891448
603,54223.132601747326
604,59096.021988740235
605,49686.58243292774
606,64332.80152627139
607,37839.581409654995
608,33143.576367576556
609,27815.590911647938
610,60575.926515582556
611,52171.8499642313
612,45085.076691586175
613,48453.35966388893
614,34411.55292770696
615,70136.75319685899
616,46984.255220443
617,46798.821346739656
618,52975.38963967765
619,50540.68571805786
620,47982.32364348204
621,37851.64884623761
622,50484.00697205069
623,64602.518365441065
624,59249.4438622405
625,61740.099667084694
626,40709.086636378874
627,35938.22519810492
628,44589.45419969424
629,46417.64252357767
630,56815.39858540021
631,28961.947103542534
632,61195.22659529686
633,44332.79441490083
634,41657.232701216526
635,35818.18964808905
636,29403.87668203303
637,54197.37924030987
638,46712.10307257476
639,33092.58440328018
640,33054.69568005457
641,42660.946407789444
642,62722.33865358465
643,43449.559887054675
644,31027.413869509663
645,43614.802759831284
646,43358.40770321402
647,19130.20697127501
648,45569.5747355126
649,43816.648098603946
650,53101.54704882491
651,64642.55435014418
652,57432.1736961683
653,43491.18649514242
654,35128.38431327402
655,71940.83143318933
656,46813.027740835605
657,46373.76631982019
658,46006.87252959069
659,48242.641008369275
660,44831.8792814513
661,40552.573331888365
662,40834.3339882868
663,45989.14069853074
664,40896.19568935307
665,39215.77557391908
666,47422.345677609694
667,43822.10122648218
668,61425.65328651761
669,19889.895316760605
670,57328.55191991534
671,58888.24532566701
672,25707.421076609233
673,43028.39745988724
674,42754.83474073281
675,32408.116453512514
676,38719.07652478197
677,35405.51494603244
678,64048.02783492695
679,55896.17733216534
680,59269.03435063231
681,53784.31404112308
682,35291.205688518436
683,41350.670737892986
684,51503.78901296991
685,34402.95531177127
686,53768.42770241461
687,44249.41941910938
688,42918.71532519475
689,53790.79308272564
690,51138.116515551126
691,43100.13174249993
692,58317.421434333206
693,35927.84012469175
694,52912.19947013336
695,52698.24598037456
696,43686.179007550825
697,50057.40362311191
698,34299.387636837695
699,56065.26359275974
700,44990.46203626083
701,41626.76319550033
702,57358.61565905962
703,39839.636495263134
704,32813.03043705513
705,31345.94166545169
706,52986.94291414712
707,34137.179875727896
708,64504.06522053437
709,26151.499321853506
710,63950.04708359111
711,49110.36807271691
712,46047.7922819868
713,41580.48253260123
714,51035.80454421144
715,46682.88637644224
716,58107.062220855936
717,48231.14988731113
718,48606.741015309504
719,43482.47127855217
720,46564.02716348005
721,50226.41108961132
722,30061.63947412447
723,33696.419179633594
724,54625.88434091788
725,48916.887781970145
726,45383.410037163936
727,47422.612731344656
728,50729.14045430744
729,41870.79659759711
730,39500.4361466676
731,49257.04595166754
732,37529.9956245404
733,51411.400957835445
734,30318.207358312324
735,57650.78977394717
736,52100.41822482116
737,49949.970743829486
738,57231.83324014586
739,64074.93784531649
740,57579.184050872034
741,29042.051087374275
742,34670.353733333715
743,41233.28762373394
744,47757.753902799064
745,52688.82360538196
746,40270.20526915607
747,49410.74104546151
748,40004.6940771575
749,41458.81537077125
750,33522.8724322085
751,38372.660939581685
752,34103.67734452739
753,37877.3408709174
754,58188.06136676912
755,38173.2445123713
756,74006.66404906464
757,52631.65240949961
758,49562.48463763946
759,39146.21559887859
760,54748.58219478064
761,42004.81513831299
762,48997.02154714434
763,73393.51878337868
764,46847.84440344423
765,59316.966663547486
766,40808.27914943185
767,47505.98849572111
768,65579.72975704583
769,41617.92282281305
770,66027.96898066002
771,54996.91275524548
772,42310.655641748046
773,54275.35079124593
774,57692.78789695803
775,54201.33302286269
776,32296.99620178616
777,40743.90164244204
778,45556.13704517568
779,47303.059109690264
780,54270.20437619751
781,49856.603410023265
782,34742.27981358972
783,51913.85191075036
784,54233.90085352896
785,53742.13788000112
786,58968.250656236945
787,56515.89494617977
788,52784.72419297509
789,47507.53628610425
790,31615.87406553081
791,52537.975592016584
792,50335.000272321835
793,50990.26177264446
794,35523.35764248763
795,37496.6679966081
796,58855.17193401976
797,47944.52186212417
798,55171.530374416965
799,48656.177161995336
800,48687.04479564818
801,57788.8314604507
802,43262.07611851698
803,49400.281170100556
804,43832.890513640305
805,44127.271126367574
806,45397.12216600433
807,50726.81111702786
808,43734.63718405595
809,61096.35465642593
810,39609.41037849568
811,46703.47695907713
812,44191.612817948975
813,63075.45224422806
814,50587.991165806474
815,58957.678795377076
816,33800.43967032101
817,51343.376059383314
818,57586.031356925094
819,49529.43329344497
820,59378.28715134424
821,43567.508899687
822,62850.79780254653
823,71763.25463688323
824,45162.857796294134
825,44353.208186683005
826,63359.088171867734
827,64637.99485799785
828,43630.72312915804
829,44674.52522973216
830,46075.63731208565
831,35466.08829034796
832,39741.203935848745
833,38903.465733170044
834,41284.067749649446
835,48632.38452682291
836,51338.59072605593
837,64518.67832883149
838,39047.38299330282
839,58891.41738545656
840,46925.594958435635
841,48588.1563041664
842,55848.31832235676
843,37890.25318506774
844,52958.940862531235
845,50816.75548282129
846,54094.15604077221
847,52078.75983976891
848,73757.52479979966
849,42844.59355817757
850,43929.51385067255
851,43025.58813644308
852,43719.75220908818
853,42918.20212762555
854,61199.80871176624
855,63532.27588058927
856,43637.380463195965
857,41038.917669648436
858,54094.27896455477
859,43875.56295788101
860,55744.80157824583
861,51462.423609203724
862,34293.48225071841
863,64943.72541399134
864,67445.22013164594
865,43376.34649584686
866,45645.027801330885
867,52398.527307939774
868,52902.29130056097
869,56161.03612741903
870,69695.52878835422
871,47841.92112575023
872,41646.35095530619
873,35854.08112054545
874,42355.94300127153
875,49351.963671952755
876,67646.8220358686
877,44543.160410329016
878,51975.20291707971
879,49591.164439963206
880,61657.41613517157
881,75060.91765942695
882,44501.035671487516
883,44933.47897550851
884,60287.65217138144
885,56683.14829695384
886,68349.51665805106
887,55739.955253950364
888,46326.00249282013
889,55843.74170761382
890,61042.519206519806
891,58178.61521266437
892,55064.863711763704
893,60677.220296582265
894,61721.799305147455
895,63868.82331106599
896,56552.74227658715
897,48412.89259752218
898,51569.66026502395
899,62186.08306577429
900,41970.12669081836
901,53844.726489419736
902,46243.13527741712
903,50482.5216300389
904,62998.16202676371
905,52143.22408088976
906,50715.20888225221
907,36670.91199089153
908,57750.659060962935
909,56761.63521210148
910,71958.03063374534
911,47266.41105116072
912,52554.42667733012
913,52875.51023779828
914,66174.97619832547
915,49466.2780768212
916,53228.258658394116
917,56535.838497856115
918,52341.8146322543
919,46030.25725518545
920,52454.3833296738
921,61268.710899288446
922,40286.170406580124
923,51899.97014215949
924,43588.03525129899
925,62558.69968993915
926,35395.37435285298
927,45057.054927974845
928,54437.442151335934
929,66339.63369303412
930,50045.98078996085
931,45170.598133758744
932,69553.29409509663
933,36280.734396528285
934,28791.983834489904
935,55199.37790122405
936,45797.90115716461
937,40625.345229383594
938,57940.48787368426
939,53314.200538402714
940,45254.69709332344
941,38111.74941398178
942,59658.69668349217
943,57455.485180277334
944,49981.0847628969
945,69458.60336116739
946,40310.7957374292
947,35775.821691443336
948,44131.44270187828
949,50614.13323713575
950,53522.87789391764
951,48696.63282212743
952,54649.0773658337
953,38632.67915878628
954,65605.28944142332
955,50365.72161676504
956,62379.801716572
957,54653.72686446777
958,55813.65559222856
959,56963.466203012766
960,55762.56900086388
961,57732.420999366164
962,64616.44870201504
963,53309.885097705424
964,58454.480976575855
965,50486.87645781846
966,65805.21555518545
967,44659.95038009803
968,69453.12772979889
969,51062.01389424729
970,37175.73237951024
971,52784.43754979862
972,44712.806825941916
973,59949.70889057797
974,45037.00360766682
975,47121.39906854293
976,32707.83609123542
977,47100.21020819996
978,27404.53013440116
979,35824.36516583349
980,59287.629962133695
981,59561.594987199045
982,55978.299018540376
983,42074.1119693986
984,51286.929839270924
985,51748.20800978504
986,40220.7965087653
987,66858.65641836222
988,60618.54630644744
989,49655.551662394086
990,52154.341790636034
991,53989.62148016625
992,31508.77471644782
993,49474.69957548476
994,45147.000920712744
995,41971.03330174157
996,49196.640471831175
997,70004.93866918595
998,58456.952013360824
999,46357.20350286276
1000,57815.31121425231
1001,66103.54776655075
1002,61376.86022981841
1003,52747.37709989247
1004,45702.27562363499
1005,59174.46653682663
1006,56147.69725490822
1007,61185.40560096805
1008,58605.84141751042
1009,62770.32055388408
1010,46943.131285085045
1011,65490.13405703398
1012,54312.919447614724
1013,73110.28212694338
1014,45486.56521979505
1015,69758.87143234322
1016,54399.1512353172
1017,45926.69336454624
1018,47622.86506014751
1019,49279.120318747526
1020,56745.142864709895
1021,57752.74828104572
1022,46808.32336130494
1023,52322.727478080895
1024,74009.94698680937
1025,69883.66510169784
1026,56992.48009743105
1027,53030.308182372726
1028,53871.63666787334
1029,58827.573127994896
1030,42485.55774870667
1031,50160.828026457275
1032,36069.88266191483
1033,56769.104626743516
1034,59270.00279771813
1035,47987.36877769699
1036,68580.31103359105
1037,40604.01677066732
1038,38239.17459859252
1039,55148.71158629045
1040,63396.46642681227
1041,69786.0703152694
1042,48379.28077200132
1043,63776.28173500368
1044,52625.75870568366
1045,51305.96040128253
1046,61890.242775557446
1047,59598.30218482492
1048,37332.60183084823
1049,67883.39689794969
1050,66940.39694216524
1051,46905.36638559543
1052,57140.55873506481
1053,58144.375263518115
1054,55832.381058929794
1055,47744.181862236524
1056,46552.60972131021
1057,53034.93269077627
1058,65039.41359328437
1059,58769.79494663505
1060,49649.340079829664
1061,61094.18050717417
1062,24913.497194389973
1063,64908.33040441176
1064,36045.30561290973
1065,49839.82398665941
1066,42289.34445442929
1067,40561.058643481665
1068,65137.99127447592
1069,48874.581387571816
1070,57038.52221799789
1071,53126.18761189889
1072,58387.731672921946
1073,54407.49231129328
1074,40831.32115880503
1075,63645.901595162126
1076,48767.6775690776
1077,38161.45441409321
1078,49468.1717910316
1079,68778.99130703384
1080,62295.70082182565
1081,50329.07205661213
1082,50345.14635750644
1083,50643.5228885169
1084,74649.52323629914
1085,57723.58792300626
1086,58226.859872601424
1087,64251.50794100915
1088,56358.81499095586
1089,51402.7719424837
1090,52051.98490984095
1091,53321.78080655009
1092,53687.90103559231
1093,61358.768837060525
1094,54624.302258763724
1095,61453.63417284652
1096,53342.4775996049
1097,54958.42530385163
1098,34212.51655536965
1099,63380.27014771554
1100,57704.36815967065
1101,64242.09449928725
1102,25321.969618753836
1103,75190.82044849801
1104,52933.74711913899
1105,65434.06156806589
1106,43975.784129435415
1107,60525.21245131642
1108,43885.967768954164
1109,48205.10379373268
1110,73605.79693935858
1111,52581.36939305726
1112,56685.252132487956
1113,63234.35070757827
1114,59513.26228041678
1115,56083.42245212649
1116,58251.65342535298
1117,78659.02925307347
1118,54071.535430354874
1119,56681.5838678404
1120,65200.02736076685
1121,65771.65273027057
1122,66609.62645629453
1123,61149.57562098258
1124,43355.19427338589
1125,71142.54872370168
1126,43367.78947050385
1127,57880.62805308106
1128,47334.56490049715
1129,54259.009934760805
1130,58211.10750372553
1131,58160.16555519345
1132,59188.930943043575
1133,71129.9860912772
1134,59551.38641583052
1135,52597.66704778424
1136,64703.3150835743
1137,66980.37828993713
1138,42832.8452493208
1139,61106.194099189306
1140,62167.21082379971
1141,52203.15836709081
1142,68959.19153380692
1143,53724.91753036546
1144,56504.60793540615
1145,53541.51515785203
1146,55451.4338765054
1147,44356.32253173871
1148,40942.01457474778
1149,71311.04403294045
1150,46919.86991750744
1151,45499.069906127654
1152,33902.622264653575
1153,49070.4559237957
1154,42252.74546661574
1155,71927.38500205442
1156,65629.01429411706
1157,48672.96994891349
1158,78102.48145413381
1159,65419.44827060667
1160,52377.169565604505
1161,30655.136251954995
1162,78582.34912659814
1163,41800.94873305476
1164,39266.45593112181
1165,65969.93772078713
1166,80165.56746408346
1167,69634.6015857959
1168,61454.814601214326
1169,61787.136817343584
1170,64397.6389884938
1171,63476.679298558374
1172,58723.23764038448
1173,56977.284440209485
1174,55333.312121695504
1175,48443.587512023965
1176,53200.492632022986
1177,39101.70525873687
1178,55071.92713274323
1179,46193.48232918155
1180,45067.590228533016
1181,57926.534912225514
1182,70071.74626413672
1183,65359.03946071386
1184,40495.037364458956
1185,46327.95203498735
1186,65656.15528057289
1187,46447.79946530763
1188,54050.59190072048
1189,61821.71439093625
1190,46662.03885205437
1191,57423.54846215033
1192,43053.86845150868
1193,50404.79696117859
1194,59640.662742116096
1195,40537.29606537403
1196,60896.390780294714
1197,56319.69541142391
1198,62065.422944862206
1199,58804.134741337344
1200,70230.88770042917
1201,57866.238427169796
1202,52344.4679894382
1203,57886.048431013565
1204,62120.62369105461
1205,57200.83410394777
1206,57142.76031272955
1207,49741.55652262317
1208,50157.11422518124
1209,42784.74068269379
1210,74331.25083256012
1211,44421.561046777875
1212,49955.87142273165
1213,49725.60074499875
1214,65883.68717013515
1215,54009.736617770446
1216,69461.46412742807
1217,50273.96715825204
1218,59823.66502292875
1219,48705.12286809315
1220,78534.97467842461
1221,45232.4092103956
1222,60231.530502961
1223,63496.042210011714
1224,61321.234375205706
1225,55355.35681191365
1226,55935.03640335646
1227,57696.388120481824
1228,55813.30338440584
1229,66947.18456863982
1230,79438.71341660424
1231,51783.67555061239
1232,43685.69360489995
1233,56526.052917178175
1234,83231.13677723391
1235,49422.48772099342
1236,73875.61145513141
1237,74286.68154145512
1238,51999.04098361078
1239,63250.02419254348
1240,73869.44963197611
1241,53819.51599081585
1242,55600.31979966711
1243,51844.66426120429
1244,47539.276093762055
1245,51219.45795003066
1246,45498.24073306816
1247,58103.908083282986
1248,50088.79109010431
1249,60151.8525185982
1250,42280.52693865445
1251,61173.7957228353
1252,66225.81301677998
1253,37978.71697497617
1254,61682.209099166445
1255,70243.92332542365
1256,45896.43321377867
1257,74744.19726906775
1258,62234.313494351176
1259,51019.67484310664
1260,57537.79262411367
1261,63704.46252590795
1262,58906.97731481484
1263,63560.23332515442
1264,48991.70746989706
1265,59917.841641051506
1266,44112.89843164092
1267,57163.61278720372
1268,49262.646986042826
1269,50972.293974793065
1270,70714.4151527951
1271,69292.49460663341
1272,64496.7046097625
1273,47508.145753964935
1274,55293.15890374271
1275,70614.21040048255
1276,59926.412537089775
1277,81728.56880050767
1278,62494.501794634445
1279,60507.88456559104
1280,55522.318758665715
1281,59975.00244851355
1282,57141.02503688529
1283,65772.96016757663
1284,68285.06656863657
1285,50884.33879561123
1286,45458.113865112944
1287,40434.61966965775
1288,63902.83666981616
1289,47815.527338951986
1290,37346.577471165896
1291,62787.57944600037
1292,83858.11857501863
1293,58893.76428529179
1294,67365.75114520715
1295,59825.52698616638
1296,58044.7468687793
1297,68250.83823056842
1298,56183.77795880422
1299,61786.91654140976
1300,62356.46146265086
1301,52485.08886426024
1302,69112.94689605595
1303,57469.47583373664
1304,51688.19180576228
1305,64637.33183639476
1306,50314.163582780355
1307,59607.28497438201
1308,59260.93343424869
1309,70237.74905900651
1310,64152.46572949026
1311,59181.923813239286
1312,67636.5863926936
1313,73387.74889086386
1314,65090.54646420934
1315,59642.75959912453
1316,46447.68107718913
1317,48941.736769937
1318,56567.47635714405
1319,53551.47137909789
1320,57803.77037083627
1321,60266.89264966179
1322,65024.250944258034
1323,59049.285620099814
1324,64646.25983895275
1325,60452.977548791925
1326,40080.577737152016
1327,50468.91946250318
1328,58448.44784347457
1329,47819.44597227965
1330,65942.77070065276
1331,75278.1017241277
1332,72185.3419176639
1333,57890.44469138865
1334,74959.30476919025
1335,61565.90797271184
1336,56735.58368951033
1337,53999.64676528133
1338,57136.226535809445
1339,56306.42521527844
1340,61919.645624445606
1341,61848.53321118937
1342,60300.58360222487
1343,64666.85509815422
1344,72231.30614855414
1345,69847.77475510396
1346,45530.66371619169
1347,34867.86205167118
1348,69777.72251308346
1349,46793.206416536515
1350,58241.82938176389
1351,48815.863140097135
1352,42524.719024890524
1353,65986.7006827386
1354,68191.19500371719
1355,54862.12939342353
1356,34744.42047924163
1357,55220.0289181659
1358,64628.16345471619
1359,45948.677712949444
1360,62599.08259848228
1361,60640.094908960775
1362,66613.83839670161
1363,62044.47708483226
